name,family,n,m,regime,truth,aegypti_found,aegypti_valid,aegypti_correct,aegypti_ms,aegypti_miss,chiba_found,chiba_valid,chiba_correct,chiba_ms,matmul_found,matmul_correct,matmul_ms,all_agree,dense_branch_runs
er_sparse_00182,er_sparse,18,3,sparse,False,False,True,True,0.057600002037361264,False,False,True,True,0.018500002624932677,False,True,0.09819999831961468,True,False
er_sparse_00183,er_sparse,44,45,sparse,True,True,True,True,0.16850000247359276,False,True,True,True,0.04320000152802095,True,True,0.11169999925186858,True,False
er_sparse_00184,er_sparse,38,65,sparse,True,True,True,True,0.19159999646944925,False,True,True,True,0.04340000305091962,True,True,0.14250000094762072,True,False
er_sparse_00185,er_sparse,23,8,sparse,False,False,True,True,0.07820000610081479,False,False,True,True,0.02479999966453761,False,True,0.10240000119665638,True,False
er_sparse_00186,er_sparse,40,62,sparse,True,True,True,True,0.1697999978205189,False,True,True,True,0.03550000110408291,True,True,0.1263999947695993,True,False
er_sparse_00187,er_sparse,31,6,sparse,False,False,True,True,0.08069999603321776,False,False,True,True,0.028200003725942224,False,True,0.09750000026542693,True,False
er_sparse_00188,er_sparse,40,46,sparse,True,True,True,True,0.15449999773409218,False,True,True,True,0.07700000423938036,True,True,0.14680000458611175,True,False
er_sparse_00189,er_sparse,59,132,sparse,True,True,True,True,0.3010000000358559,False,True,True,True,0.0484000047435984,True,True,0.18050000653602183,True,False
er_sparse_00190,er_sparse,51,96,sparse,True,True,True,True,0.21800000104121864,False,True,True,True,0.04249999619787559,True,True,0.14869999722577631,True,False
er_sparse_00191,er_sparse,42,28,sparse,True,True,True,True,0.13380000018514693,False,True,True,True,0.039000005926936865,True,True,0.10409999958937988,True,False
er_sparse_00192,er_sparse,50,57,sparse,False,False,True,True,0.19099999917671084,False,False,True,True,0.0560000044060871,False,True,0.11580000136746094,True,False
er_sparse_00193,er_sparse,60,103,sparse,True,True,True,True,0.26359999901615083,False,True,True,True,0.05450000026030466,True,True,0.14869999722577631,True,False
er_sparse_00194,er_sparse,21,12,sparse,False,False,True,True,0.0794000006862916,False,False,True,True,0.025000001187436283,False,True,0.10420000035082921,True,False
er_sparse_00195,er_sparse,51,39,sparse,True,True,True,True,0.18009999621426687,False,True,True,True,0.04389999958220869,True,True,0.1072999948519282,True,False
er_sparse_00196,er_sparse,23,30,sparse,True,True,True,True,0.09719999798107892,False,True,True,True,0.021299994841683656,True,True,0.10629999451339245,True,False
er_sparse_00197,er_sparse,60,36,sparse,False,False,True,True,0.17269999807467684,False,False,True,True,0.05450000026030466,False,True,0.10759999713627622,True,False
er_sparse_00198,er_sparse,49,45,sparse,True,True,True,True,0.17150000348920003,False,True,True,True,0.041200000850949436,True,True,0.10649999603629112,True,False
er_sparse_00199,er_sparse,40,23,sparse,False,False,True,True,0.12199999764561653,False,False,True,True,0.03929999365936965,False,True,0.09750000026542693,True,False
er_sparse_00200,er_sparse,39,28,sparse,False,False,True,True,0.12940000306116417,False,False,True,True,0.04060000355821103,False,True,0.09989999671233818,True,False
er_sparse_00201,er_sparse,15,10,sparse,False,False,True,True,0.09169999975711107,False,False,True,True,0.01870000414783135,False,True,0.09950000094249845,True,False
er_sparse_00202,er_sparse,12,3,sparse,False,False,True,True,0.052299998060334474,False,False,True,True,0.014299999747890979,False,True,0.10699999984353781,True,False
er_sparse_00203,er_sparse,42,19,sparse,False,False,True,True,0.12780000542989,False,False,True,True,0.04199999966658652,False,True,0.10760000441223383,True,False
er_sparse_00204,er_sparse,17,10,sparse,False,False,True,True,0.08069999603321776,False,False,True,True,0.022199994418770075,False,True,0.10309999925084412,True,False
er_sparse_00205,er_sparse,39,21,sparse,False,False,True,True,0.12520000018412247,False,False,True,True,0.03819999983534217,False,True,0.1024999946821481,True,False
er_sparse_00206,er_sparse,40,34,sparse,True,True,True,True,0.13110000145388767,False,True,True,True,0.03529999958118424,True,True,0.10600000678095967,True,False
er_sparse_00207,er_sparse,16,3,sparse,False,False,True,True,0.05249999958323315,False,False,True,True,0.0168999977177009,False,True,0.0931999966269359,True,False
er_sparse_00208,er_sparse,27,31,sparse,True,True,True,True,0.10930000280495733,False,True,True,True,0.027800000680144876,True,True,0.10040000051958486,True,False
er_sparse_00209,er_sparse,34,20,sparse,False,False,True,True,0.10689999908208847,False,False,True,True,0.0337999954354018,False,True,0.09720000525703654,True,False
er_sparse_00211,er_sparse,23,19,sparse,False,False,True,True,0.0897999998414889,False,False,True,True,0.026400004571769387,False,True,0.10119999933522195,True,False
er_sparse_00212,er_sparse,32,7,sparse,False,False,True,True,0.08269999671028927,False,False,True,True,0.028599999495781958,False,True,0.09869999485090375,True,False
er_sparse_00213,er_sparse,20,7,sparse,False,False,True,True,0.07719999848632142,False,False,True,True,0.02390000008745119,False,True,0.09480000153416768,True,False
er_sparse_00214,er_sparse,40,55,sparse,True,True,True,True,0.17530000332044438,False,True,True,True,0.04310000076657161,True,True,0.12939999578520656,True,False
er_sparse_00215,er_sparse,51,67,sparse,True,True,True,True,0.20370000129332766,False,True,True,True,0.041200000850949436,True,True,0.12930000229971483,True,False
er_sparse_00216,er_sparse,30,20,sparse,True,True,True,True,0.09999999747378752,False,True,True,True,0.03040000592591241,True,True,0.09919999865815043,True,False
er_sparse_00217,er_sparse,58,56,sparse,False,False,True,True,0.21949999791104347,False,False,True,True,0.06219999340828508,False,True,0.11649999942164868,True,False
er_sparse_00218,er_sparse,41,22,sparse,True,True,True,True,0.11600000289035961,False,True,True,True,0.035400000342633575,True,True,0.10509999992791563,True,False
er_sparse_00219,er_sparse,36,15,sparse,False,False,True,True,0.10230000043520704,False,False,True,True,0.05889999738428742,False,True,0.09590000263415277,True,False
er_sparse_00220,er_sparse,37,27,sparse,True,True,True,True,0.11329999688314274,False,True,True,True,0.03109999670414254,True,True,0.10099999781232327,True,False
er_sparse_00221,er_sparse,14,8,sparse,True,True,True,True,0.056599994422867894,False,True,True,True,0.01599999814061448,True,True,0.09339999814983457,True,False
er_sparse_00222,er_sparse,37,12,sparse,False,False,True,True,0.12679999781539664,False,False,True,True,0.034000004234258085,False,True,0.09440000576432794,True,False
er_sparse_00223,er_sparse,54,24,sparse,False,False,True,True,0.1429999974789098,False,False,True,True,0.04760000592796132,False,True,0.09919999865815043,True,False
er_sparse_00224,er_sparse,35,24,sparse,False,False,True,True,0.14180000289343297,False,False,True,True,0.03500000457279384,False,True,0.10230000043520704,True,False
er_sparse_00225,er_sparse,35,29,sparse,False,False,True,True,0.12309999874560162,False,False,True,True,0.03740000101970509,False,True,0.10130000009667128,True,False
er_sparse_00226,er_sparse,22,13,sparse,True,True,True,True,0.07360000017797574,False,True,True,True,0.029199996788520366,True,True,0.09599999611964449,True,False
er_sparse_00227,er_sparse,56,126,sparse,True,True,True,True,0.2497000023140572,False,True,True,True,0.040199993236456066,True,True,0.18319999799132347,True,False
er_sparse_00228,er_sparse,48,20,sparse,False,False,True,True,0.1297999988310039,False,False,True,True,0.04310000076657161,False,True,0.09980000322684646,True,False
er_sparse_00229,er_sparse,54,100,sparse,True,True,True,True,0.23380000493489206,False,True,True,True,0.0501000031363219,True,True,0.1480999999330379,True,False
er_sparse_00230,er_sparse,58,109,sparse,True,True,True,True,0.24230000417446718,False,True,True,True,0.04569999873638153,True,True,0.16740000137360767,True,False
er_sparse_00231,er_sparse,35,28,sparse,True,True,True,True,0.1224999941769056,False,True,True,True,0.035899996873922646,True,True,0.1049999991664663,True,False
er_sparse_00232,er_sparse,53,24,sparse,False,False,True,True,0.14489999739453197,False,False,True,True,0.04810000245925039,False,True,0.09709999721962959,True,False
er_sparse_00233,er_sparse,33,28,sparse,True,True,True,True,0.11709999671438709,False,True,True,True,0.034000004234258085,True,True,0.10240000119665638,True,False
er_sparse_00234,er_sparse,13,5,sparse,False,False,True,True,0.052600000344682485,False,False,True,True,0.04659999831346795,False,True,0.09580000187270343,True,False
er_sparse_00235,er_sparse,47,51,sparse,False,False,True,True,0.17630000365898013,False,False,True,True,0.05300000339047983,False,True,0.112900001113303,True,False
er_sparse_00236,er_sparse,15,2,sparse,False,False,True,True,0.047299996367655694,False,False,True,True,0.015799996617715806,False,True,0.094600000011269,True,False
er_sparse_00237,er_sparse,39,33,sparse,False,False,True,True,0.1387999946018681,False,False,True,True,0.042100000428035855,False,True,0.12659999629249796,True,False
er_sparse_00238,er_sparse,16,4,sparse,False,False,True,True,0.06629999552387744,False,False,True,True,0.02300000051036477,False,True,0.11470000026747584,True,False
er_sparse_00239,er_sparse,16,6,sparse,False,False,True,True,0.06779999966965988,False,False,True,True,0.02119999408023432,False,True,0.10600000678095967,True,False
er_sparse_00240,er_sparse,53,61,sparse,True,True,True,True,0.23700000019744039,False,True,True,True,0.06310000026132911,True,True,0.16699999832781032,True,False
er_sparse_00241,er_sparse,56,29,sparse,False,False,True,True,0.19749999773921445,False,False,True,True,0.05609999789157882,False,True,0.11339999764459208,True,False
er_sparse_00242,er_sparse,26,15,sparse,True,True,True,True,0.08710000111022964,False,True,True,True,0.025600005756132305,True,True,0.09910000517265871,True,False
er_sparse_00243,er_sparse,54,102,sparse,True,True,True,True,0.22470000112662092,False,True,True,True,0.040199993236456066,True,True,0.1548000000184402,True,False
er_sparse_00244,er_sparse,51,84,sparse,True,True,True,True,0.2192999963881448,False,True,True,True,0.0411000000895001,True,True,0.134299996716436,True,False
er_sparse_00245,er_sparse,14,6,sparse,False,False,True,True,0.056700002460274845,False,False,True,True,0.016800004232209176,False,True,0.09649999992689118,True,False
er_sparse_00246,er_sparse,53,80,sparse,True,True,True,True,0.2342000007047318,False,True,True,True,0.0486999997519888,True,True,0.1322999960393645,True,False
er_sparse_00247,er_sparse,38,12,sparse,False,False,True,True,0.1016000023810193,False,False,True,True,0.034000004234258085,False,True,0.09649999992689118,True,False
er_sparse_00248,er_sparse,50,68,sparse,True,True,True,True,0.19220000103814527,False,True,True,True,0.04629999602911994,True,True,0.1260999997612089,True,False
er_sparse_00249,er_sparse,44,36,sparse,False,False,True,True,0.15730000450275838,False,False,True,True,0.04460000491235405,False,True,0.10960000508930534,True,False
er_sparse_00250,er_sparse,39,51,sparse,True,True,True,True,0.1644000003580004,False,True,True,True,0.047299996367655694,True,True,0.12100000458303839,True,False
er_sparse_00251,er_sparse,17,8,sparse,False,False,True,True,0.06569999823113903,False,False,True,True,0.019499995687510818,False,True,0.09709999721962959,True,False
er_sparse_00252,er_sparse,49,64,sparse,True,True,True,True,0.18889999773819,False,True,True,True,0.04079999780515209,True,True,0.12179999612271786,True,False
er_sparse_00253,er_sparse,21,8,sparse,False,False,True,True,0.0712000037310645,False,False,True,True,0.02160000440198928,False,True,0.0948999950196594,True,False
er_sparse_00254,er_sparse,31,7,sparse,False,False,True,True,0.08410000009462237,False,False,True,True,0.028399997972883284,False,True,0.09929999941959977,True,False
er_sparse_00255,er_sparse,59,36,sparse,False,False,True,True,0.17579999985173345,False,False,True,True,0.0610999995842576,False,True,0.10739999561337754,True,False
er_sparse_00256,er_sparse,17,4,sparse,False,False,True,True,0.05740000051446259,False,False,True,True,0.018500002624932677,False,True,0.09500000305706635,True,False
er_sparse_00257,er_sparse,57,123,sparse,True,True,True,True,0.2567999981692992,False,True,True,True,0.045599997974932194,True,True,0.18629999976838008,True,False
er_sparse_00258,er_sparse,45,87,sparse,True,True,True,True,0.1990000018849969,False,True,True,True,0.037999998312443495,True,True,0.14859999646432698,True,False
er_sparse_00259,er_sparse,35,12,sparse,False,False,True,True,0.1016000023810193,False,False,True,True,0.032800002372823656,False,True,0.09879999561235309,True,False
er_sparse_00260,er_sparse,44,53,sparse,True,True,True,True,0.1579000017954968,False,True,True,True,0.03460000152699649,True,True,0.19469999824650586,True,False
er_sparse_00261,er_sparse,58,34,sparse,True,True,True,True,0.20039999799337238,False,True,True,True,0.06150000263005495,True,True,0.11369999992894009,True,False
er_sparse_00262,er_sparse,39,49,sparse,True,True,True,True,0.18139999883715063,False,True,True,True,0.03989999822806567,True,True,0.11490000179037452,True,False
er_sparse_00263,er_sparse,46,98,sparse,True,True,True,True,0.2190000013797544,False,True,True,True,0.044699998397845775,True,True,0.15240000357152894,True,False
er_sparse_00264,er_sparse,42,40,sparse,True,True,True,True,0.1427000024705194,False,True,True,True,0.036299999919719994,True,True,0.11210000229766592,True,False
er_sparse_00265,er_sparse,37,43,sparse,True,True,True,True,0.1725999973132275,False,True,True,True,0.043499996536411345,True,True,0.11180000001331791,True,False
er_sparse_00266,er_sparse,44,48,sparse,True,True,True,True,0.17099999968195334,False,True,True,True,0.0501000031363219,True,True,0.11300000187475234,True,False
er_sparse_00267,er_sparse,42,37,sparse,False,False,True,True,0.14959999680286273,False,False,True,True,0.04429999535204843,False,True,0.10540000221226364,True,False
er_sparse_00268,er_sparse,24,21,sparse,True,True,True,True,0.09270000009564683,False,True,True,True,0.02680000034160912,True,True,0.1033000007737428,True,False
er_sparse_00269,er_sparse,41,41,sparse,True,True,True,True,0.15770000027259812,False,True,True,True,0.042100000428035855,True,True,0.10900000052060932,True,False
er_sparse_00270,er_sparse,15,5,sparse,False,False,True,True,0.055800002883188426,False,False,True,True,0.0168999977177009,False,True,0.09310000314144418,True,False
er_sparse_00271,er_sparse,33,35,sparse,True,True,True,True,0.12240000069141388,False,True,True,True,0.030399998649954796,True,True,0.10720000136643648,True,False
er_sparse_00272,er_sparse,41,34,sparse,False,False,True,True,0.1460999992559664,False,False,True,True,0.04369999805931002,False,True,0.1109000004362315,True,False
er_sparse_00273,er_sparse,56,51,sparse,True,True,True,True,0.2046999943559058,False,True,True,True,0.05239999882178381,True,True,0.1154000055976212,True,False
er_sparse_00274,er_sparse,31,29,sparse,True,True,True,True,0.11810000432888046,False,True,True,True,0.03440000000409782,True,True,0.10309999925084412,True,False
er_sparse_00275,er_sparse,50,66,sparse,True,True,True,True,0.1942999952007085,False,True,True,True,0.03989999822806567,True,True,0.13109999417793006,True,False
er_sparse_00276,er_sparse,44,45,sparse,True,True,True,True,0.15430000348715112,False,True,True,True,0.04169999738223851,True,True,0.11649999942164868,True,False
er_sparse_00277,er_sparse,36,45,sparse,True,True,True,True,0.14319999900180846,False,True,True,True,0.032500000088475645,True,True,0.1165000066976063,True,False
er_sparse_00278,er_sparse,44,65,sparse,True,True,True,True,0.20080000103916973,False,True,True,True,0.043799998820759356,True,True,0.12569999671541154,True,False
